1801210357	-69	-3	1002	2019-07-31 16:16:57
1801210357	-65	-7	1006	2019-07-31 16:16:59
1801210357	-73	-3	998	2019-07-31 16:17:01
1801210357	-54	0	1002	2019-07-31 16:17:03
1801210357	-61	-11	1006	2019-07-31 16:17:05
1801210357	-54	-3	998	2019-07-31 16:17:07
1801210357	-58	-7	1002	2019-07-31 16:17:09
1801210357	-61	-11	1006	2019-07-31 16:17:11
1801210357	-54	-11	1010	2019-07-31 16:17:13
1801210357	-3	764	671	2019-07-31 16:17:15
1801210357	-100	16	1006	2019-07-31 16:17:17
1801210357	-100	8	1010	2019-07-31 16:17:20
1801210357	-100	16	1002	2019-07-31 16:17:22
1801210357	-100	12	998	2019-07-31 16:17:24
1801210357	-100	16	1010	2019-07-31 16:17:26
1801210357	-100	16	1006	2019-07-31 16:17:28
1801210357	-93	16	998	2019-07-31 16:17:30
1801210357	-93	12	1010	2019-07-31 16:17:32
1801210357	-100	8	1002	2019-07-31 16:17:34
1801210357	-93	12	995	2019-07-31 16:17:36
1801210357	-100	27	1006	2019-07-31 16:17:38
1801210357	-100	20	998	2019-07-31 16:17:40
1801210357	-100	16	1002	2019-07-31 16:17:42
1801210357	-97	12	1010	2019-07-31 16:17:44
1801210357	-97	23	995	2019-07-31 16:17:46
1801210357	-97	20	1002	2019-07-31 16:17:48
1801210357	-112	16	1034	2019-07-31 16:17:50
1801210357	-97	27	998	2019-07-31 16:17:52
1801210357	-100	20	998	2019-07-31 16:17:54
1801210357	-104	20	1010	2019-07-31 16:17:56
1801210357	-100	20	995	2019-07-31 16:17:58
1801210357	-89	16	1006	2019-07-31 16:18:00
1801210357	-104	20	1010	2019-07-31 16:18:02
1801210357	-104	16	995	2019-07-31 16:18:04
1801210357	-85	12	998	2019-07-31 16:18:58
1801210357	-93	12	1002	2019-07-31 16:19:01
1801210357	-93	12	1002	2019-07-31 16:19:04
1801210357	-97	12	1002	2019-07-31 16:19:07
1801210357	-89	12	1002	2019-07-31 16:19:10
1801210357	-93	20	1002	2019-07-31 16:19:13
1801210357	-93	16	995	2019-07-31 16:19:16
1801210357	-93	12	998	2019-07-31 16:19:19
